"train_time","test_time","auc","participant"
0.02,0.56,0.495416666666667,2
0.02,0.56,0.47375,3
0.02,0.56,0.524995993589744,4
0.02,0.56,0.551109467455621,5
0.02,0.56,0.524891826923077,6
0.02,0.56,0.460344551282051,7
0.02,0.56,0.46453125,8
0.02,0.56,0.435096153846154,9
0.02,0.56,0.47796875,10
0.04,0.56,0.440901442307692,1
0.04,0.56,0.480717147435897,2
0.04,0.56,0.47203125,3
0.04,0.56,0.540496794871795,4
0.04,0.56,0.521125082182774,5
0.04,0.56,0.476161858974359,6
0.04,0.56,0.468541666666667,7
0.04,0.56,0.4790625,8
0.04,0.56,0.496153846153846,9
0.04,0.56,0.51921875,10
0.06,0.56,0.431298076923077,1
0.06,0.56,0.479871794871795,2
0.06,0.56,0.52390625,3
0.06,0.56,0.50921875,4
0.06,0.56,0.470052596975674,5
0.06,0.56,0.57839342948718,6
0.06,0.56,0.473333333333333,7
0.06,0.56,0.4584375,8
0.06,0.56,0.576923076923077,9
0.06,0.56,0.526875,10
0.08,0.56,0.486522435897436,1
0.08,0.56,0.447403846153846,2
0.08,0.56,0.51921875,3
0.08,0.56,0.500869391025641,4
0.08,0.56,0.501606673241289,5
0.08,0.56,0.595488782051282,6
0.08,0.56,0.455713141025641,7
0.08,0.56,0.47171875,8
0.08,0.56,0.543108974358974,9
0.08,0.56,0.540625,10
0.1,0.56,0.500040064102564,1
0.1,0.56,0.516967147435897,2
0.1,0.56,0.5153125,3
0.1,0.56,0.533477564102564,4
0.1,0.56,0.483760683760684,5
0.1,0.56,0.584350961538462,6
0.1,0.56,0.43130608974359,7
0.1,0.56,0.4978125,8
0.1,0.56,0.521153846153846,9
0.1,0.56,0.5040625,10
0.12,0.56,0.561270032051282,1
0.12,0.56,0.498553685897436,2
0.12,0.56,0.52625,3
0.12,0.56,0.563729967948718,4
0.12,0.56,0.547403024326101,5
0.12,0.56,0.637784455128205,6
0.12,0.56,0.458461538461538,7
0.12,0.56,0.465625,8
0.12,0.56,0.545352564102564,9
0.12,0.56,0.5140625,10
0.14,0.56,0.515665064102564,1
0.14,0.56,0.460997596153846,2
0.14,0.56,0.48375,3
0.14,0.56,0.571169871794872,4
0.14,0.56,0.524511012491782,5
0.14,0.56,0.608517628205128,6
0.14,0.56,0.518689903846154,7
0.14,0.56,0.48015625,8
0.14,0.56,0.520352564102564,9
0.14,0.56,0.5159375,10
0.16,0.56,0.528818108974359,1
0.16,0.56,0.444270833333333,2
0.16,0.56,0.50421875,3
0.16,0.56,0.550240384615385,4
0.16,0.56,0.504667981591059,5
0.16,0.56,0.558790064102564,6
0.16,0.56,0.503088942307692,7
0.16,0.56,0.5171875,8
0.16,0.56,0.526282051282051,9
0.16,0.56,0.5221875,10
0.18,0.56,0.495697115384615,1
0.18,0.56,0.428076923076923,2
0.18,0.56,0.549375,3
0.18,0.56,0.504651442307692,4
0.18,0.56,0.498849441157133,5
0.18,0.56,0.575064102564103,6
0.18,0.56,0.466314102564103,7
0.18,0.56,0.489375,8
0.18,0.56,0.512019230769231,9
0.18,0.56,0.5384375,10
0.2,0.56,0.505789262820513,1
0.2,0.56,0.480917467948718,2
0.2,0.56,0.52921875,3
0.2,0.56,0.527407852564103,4
0.2,0.56,0.5202580539119,5
0.2,0.56,0.555552884615385,6
0.2,0.56,0.48292467948718,7
0.2,0.56,0.47671875,8
0.2,0.56,0.510897435897436,9
0.2,0.56,0.4584375,10
0.22,0.56,0.528701923076923,1
0.22,0.56,0.491097756410256,2
0.22,0.56,0.521875,3
0.22,0.56,0.52353766025641,4
0.22,0.56,0.513757396449704,5
0.22,0.56,0.620757211538462,6
0.22,0.56,0.461822916666667,7
0.22,0.56,0.42875,8
0.22,0.56,0.488942307692308,9
0.22,0.56,0.466875,10
0.24,0.56,0.54604967948718,1
0.24,0.56,0.453818108974359,2
0.24,0.56,0.5159375,3
0.24,0.56,0.538934294871795,4
0.24,0.56,0.544218441814596,5
0.24,0.56,0.632035256410256,6
0.24,0.56,0.482864583333333,7
0.24,0.56,0.43140625,8
0.24,0.56,0.491025641025641,9
0.24,0.56,0.4909375,10
0.26,0.56,0.524863782051282,1
0.26,0.56,0.48261217948718,2
0.26,0.56,0.49359375,3
0.26,0.56,0.564551282051282,4
0.26,0.56,0.541637902695595,5
0.26,0.56,0.580272435897436,6
0.26,0.56,0.505833333333333,7
0.26,0.56,0.46796875,8
0.26,0.56,0.527403846153846,9
0.26,0.56,0.51,10
0.28,0.56,0.503313301282051,1
0.28,0.56,0.45245592948718,2
0.28,0.56,0.5134375,3
0.28,0.56,0.579266826923077,4
0.28,0.56,0.548278270874425,5
0.28,0.56,0.599867788461538,6
0.28,0.56,0.479423076923077,7
0.28,0.56,0.45421875,8
0.28,0.56,0.483173076923077,9
0.28,0.56,0.49375,10
0.3,0.56,0.502447916666667,1
0.3,0.56,0.459026442307692,2
0.3,0.56,0.55171875,3
0.3,0.56,0.566394230769231,4
0.3,0.56,0.518618507560815,5
0.3,0.56,0.618733974358974,6
0.3,0.56,0.474555288461538,7
0.3,0.56,0.46625,8
0.3,0.56,0.501923076923077,9
0.3,0.56,0.4815625,10
0.32,0.56,0.480673076923077,1
0.32,0.56,0.480028044871795,2
0.32,0.56,0.55125,3
0.32,0.56,0.576634615384615,4
0.32,0.56,0.521914036817883,5
0.32,0.56,0.62677483974359,6
0.32,0.56,0.504719551282051,7
0.32,0.56,0.4721875,8
0.32,0.56,0.513301282051282,9
0.32,0.56,0.48328125,10
0.34,0.56,0.514779647435897,1
0.34,0.56,0.496414262820513,2
0.34,0.56,0.541875,3
0.34,0.56,0.571213942307692,4
0.34,0.56,0.505728139381985,5
0.34,0.56,0.608798076923077,6
0.34,0.56,0.501225961538462,7
0.34,0.56,0.45109375,8
0.34,0.56,0.487019230769231,9
0.34,0.56,0.54421875,10
0.36,0.56,0.482239583333333,1
0.36,0.56,0.482716346153846,2
0.36,0.56,0.49171875,3
0.36,0.56,0.518373397435897,4
0.36,0.56,0.493930802103879,5
0.36,0.56,0.597592147435897,6
0.36,0.56,0.502323717948718,7
0.36,0.56,0.46390625,8
0.36,0.56,0.494711538461538,9
0.36,0.56,0.551875,10
0.38,0.56,0.503870192307692,1
0.38,0.56,0.458657852564103,2
0.38,0.56,0.53421875,3
0.38,0.56,0.547776442307692,4
0.38,0.56,0.496930473372781,5
0.38,0.56,0.616983173076923,6
0.38,0.56,0.53275641025641,7
0.38,0.56,0.5109375,8
0.38,0.56,0.494871794871795,9
0.38,0.56,0.5115625,10
0.4,0.56,0.49839342948718,1
0.4,0.56,0.368393429487179,2
0.4,0.56,0.5253125,3
0.4,0.56,0.546298076923077,4
0.4,0.56,0.560276955950033,5
0.4,0.56,0.652387820512821,6
0.4,0.56,0.511606570512821,7
0.4,0.56,0.46859375,8
0.4,0.56,0.477083333333333,9
0.4,0.56,0.50203125,10
0.42,0.56,0.495128205128205,1
0.42,0.56,0.407215544871795,2
0.42,0.56,0.49421875,3
0.42,0.56,0.552403846153846,4
0.42,0.56,0.504483070348455,5
0.42,0.56,0.609683493589744,6
0.42,0.56,0.514691506410256,7
0.42,0.56,0.4846875,8
0.42,0.56,0.508333333333333,9
0.42,0.56,0.49796875,10
0.44,0.56,0.463786057692308,1
0.44,0.56,0.408249198717949,2
0.44,0.56,0.535,3
0.44,0.56,0.563557692307692,4
0.44,0.56,0.479183103221565,5
0.44,0.56,0.613754006410256,6
0.44,0.56,0.494242788461538,7
0.44,0.56,0.46359375,8
0.44,0.56,0.526923076923077,9
0.44,0.56,0.53703125,10
0.46,0.56,0.487652243589744,1
0.46,0.56,0.381594551282051,2
0.46,0.56,0.4971875,3
0.46,0.56,0.512379807692308,4
0.46,0.56,0.488745069033531,5
0.46,0.56,0.563137019230769,6
0.46,0.56,0.485516826923077,7
0.46,0.56,0.46265625,8
0.46,0.56,0.519871794871795,9
0.46,0.56,0.5296875,10
0.48,0.56,0.519543269230769,1
0.48,0.56,0.413986378205128,2
0.48,0.56,0.525,3
0.48,0.56,0.542203525641026,4
0.48,0.56,0.529047501643656,5
0.48,0.56,0.545520833333333,6
0.48,0.56,0.465372596153846,7
0.48,0.56,0.45828125,8
0.48,0.56,0.50448717948718,9
0.48,0.56,0.51203125,10
0.5,0.56,0.520480769230769,1
0.5,0.56,0.491963141025641,2
0.5,0.56,0.4946875,3
0.5,0.56,0.537427884615385,4
0.5,0.56,0.515754437869822,5
0.5,0.56,0.607840544871795,6
0.5,0.56,0.486069711538462,7
0.5,0.56,0.46171875,8
0.5,0.56,0.484134615384615,9
0.5,0.56,0.49390625,10
0.52,0.56,0.516891025641026,1
0.52,0.56,0.468004807692308,2
0.52,0.56,0.47296875,3
0.52,0.56,0.544142628205128,4
0.52,0.56,0.537015121630506,5
0.52,0.56,0.571057692307692,6
0.52,0.56,0.502560096153846,7
0.52,0.56,0.44984375,8
0.52,0.56,0.510416666666667,9
0.52,0.56,0.495,10
0.54,0.56,0.524226762820513,1
0.54,0.56,0.486891025641026,2
0.54,0.56,0.49453125,3
0.54,0.56,0.50066907051282,4
0.54,0.56,0.548808349769888,5
0.54,0.56,0.548233173076923,6
0.54,0.56,0.454342948717949,7
0.54,0.56,0.45484375,8
0.54,0.56,0.465544871794872,9
0.54,0.56,0.50453125,10
0.56,0.56,0.521802884615385,1
0.56,0.56,0.47988782051282,2
0.56,0.56,0.48234375,3
0.56,0.56,0.50630608974359,4
0.56,0.56,0.54288708086785,5
0.56,0.56,0.562644230769231,6
0.56,0.56,0.469158653846154,7
0.56,0.56,0.47125,8
0.56,0.56,0.504647435897436,9
0.56,0.56,0.5434375,10
0.58,0.56,0.49479967948718,1
0.58,0.56,0.467263621794872,2
0.58,0.56,0.5271875,3
0.58,0.56,0.531826923076923,4
0.58,0.56,0.531780078895464,5
0.58,0.56,0.570941506410256,6
0.58,0.56,0.494483173076923,7
0.58,0.56,0.44796875,8
0.58,0.56,0.488782051282051,9
0.58,0.56,0.52953125,10
0.6,0.56,0.524310897435897,1
0.6,0.56,0.462279647435897,2
0.6,0.56,0.52390625,3
0.6,0.56,0.538457532051282,4
0.6,0.56,0.505703484549638,5
0.6,0.56,0.57609375,6
0.6,0.56,0.514803685897436,7
0.6,0.56,0.4396875,8
0.6,0.56,0.481570512820513,9
0.6,0.56,0.4928125,10
0.62,0.56,0.535464743589744,1
0.62,0.56,0.441225961538462,2
0.62,0.56,0.47734375,3
0.62,0.56,0.534334935897436,4
0.62,0.56,0.514254602235371,5
0.62,0.56,0.571534455128205,6
0.62,0.56,0.496698717948718,7
0.62,0.56,0.45421875,8
0.62,0.56,0.490224358974359,9
0.62,0.56,0.51625,10
0.64,0.56,0.508341346153846,1
0.64,0.56,0.435873397435897,2
0.64,0.56,0.51359375,3
0.64,0.56,0.533317307692308,4
0.64,0.56,0.538827251808021,5
0.64,0.56,0.498894230769231,6
0.64,0.56,0.500965544871795,7
0.64,0.56,0.471875,8
0.64,0.56,0.498878205128205,9
0.64,0.56,0.53046875,10
0.66,0.56,0.471314102564103,1
0.66,0.56,0.445693108974359,2
0.66,0.56,0.4953125,3
0.66,0.56,0.519046474358974,4
0.66,0.56,0.545340236686391,5
0.66,0.56,0.613733974358974,6
0.66,0.56,0.524254807692308,7
0.66,0.56,0.496875,8
0.66,0.56,0.48301282051282,9
0.66,0.56,0.5359375,10
0.68,0.56,0.458838141025641,1
0.68,0.56,0.468685897435898,2
0.68,0.56,0.54921875,3
0.68,0.56,0.52849358974359,4
0.68,0.56,0.487886259040105,5
0.68,0.56,0.592772435897436,6
0.68,0.56,0.496069711538462,7
0.68,0.56,0.4490625,8
0.68,0.56,0.476602564102564,9
0.68,0.56,0.5075,10
0.7,0.56,0.483173076923077,1
0.7,0.56,0.461410256410256,2
0.7,0.56,0.580625,3
0.7,0.56,0.502291666666667,4
0.7,0.56,0.445471729125575,5
0.7,0.56,0.558641826923077,6
0.7,0.56,0.512319711538462,7
0.7,0.56,0.46765625,8
0.7,0.56,0.489583333333333,9
0.7,0.56,0.4953125,10
0.72,0.56,0.475773237179487,1
0.72,0.56,0.456430288461538,2
0.72,0.56,0.503125,3
0.72,0.56,0.537479967948718,4
0.72,0.56,0.431143162393162,5
0.72,0.56,0.570925480769231,6
0.72,0.56,0.503401442307692,7
0.72,0.56,0.44515625,8
0.72,0.56,0.491666666666667,9
0.72,0.56,0.4309375,10
0.74,0.56,0.491951121794872,1
0.74,0.56,0.516538461538462,2
0.74,0.56,0.55609375,3
0.74,0.56,0.490965544871795,4
0.74,0.56,0.457622452333991,5
0.74,0.56,0.530452724358974,6
0.74,0.56,0.467728365384615,7
0.74,0.56,0.4621875,8
0.74,0.56,0.49150641025641,9
0.74,0.56,0.4521875,10
0.76,0.56,0.512544070512821,1
0.76,0.56,0.506482371794872,2
0.76,0.56,0.54140625,3
0.76,0.56,0.462367788461538,4
0.76,0.56,0.465002465483235,5
0.76,0.56,0.542764423076923,6
0.76,0.56,0.477872596153846,7
0.76,0.56,0.491875,8
0.76,0.56,0.476923076923077,9
0.76,0.56,0.47953125,10
0.78,0.56,0.442271634615385,1
0.78,0.56,0.451229967948718,2
0.78,0.56,0.50625,3
0.78,0.56,0.491390224358974,4
0.78,0.56,0.475279421433268,5
0.78,0.56,0.611262019230769,6
0.78,0.56,0.519214743589744,7
0.78,0.56,0.47828125,8
0.78,0.56,0.454326923076923,9
0.78,0.56,0.4884375,10
0.8,0.56,0.500064102564103,1
0.8,0.56,0.412860576923077,2
0.8,0.56,0.5546875,3
0.8,0.56,0.525753205128205,4
0.8,0.56,0.413954635108481,5
0.8,0.56,0.599511217948718,6
0.8,0.56,0.505076121794872,7
0.8,0.56,0.4834375,8
0.8,0.56,0.500961538461538,9
0.8,0.56,0.47484375,10
0.82,0.56,0.491682692307692,1
0.82,0.56,0.458533653846154,2
0.82,0.56,0.51765625,3
0.82,0.56,0.496225961538462,4
0.82,0.56,0.422057856673241,5
0.82,0.56,0.568385416666667,6
0.82,0.56,0.455072115384615,7
0.82,0.56,0.4984375,8
0.82,0.56,0.472596153846154,9
0.82,0.56,0.45203125,10
0.84,0.56,0.468497596153846,1
0.84,0.56,0.475961538461538,2
0.84,0.56,0.546875,3
0.84,0.56,0.542247596153846,4
0.84,0.56,0.461641190006575,5
0.84,0.56,0.61339342948718,6
0.84,0.56,0.46328125,7
0.84,0.56,0.473125,8
0.84,0.56,0.468589743589744,9
0.84,0.56,0.4875,10
0.86,0.56,0.474703525641026,1
0.86,0.56,0.499647435897436,2
0.86,0.56,0.5621875,3
0.86,0.56,0.496895032051282,4
0.86,0.56,0.460363247863248,5
0.86,0.56,0.563685897435897,6
0.86,0.56,0.472491987179487,7
0.86,0.56,0.44875,8
0.86,0.56,0.488942307692308,9
0.86,0.56,0.48375,10
0.88,0.56,0.515192307692308,1
0.88,0.56,0.51234375,2
0.88,0.56,0.54921875,3
0.88,0.56,0.520528846153846,4
0.88,0.56,0.519538954635109,5
0.88,0.56,0.58207532051282,6
0.88,0.56,0.521798878205128,7
0.88,0.56,0.44109375,8
0.88,0.56,0.474839743589744,9
0.88,0.56,0.46375,10
0.9,0.56,0.524679487179487,1
0.9,0.56,0.497668269230769,2
0.9,0.56,0.5134375,3
0.9,0.56,0.476145833333333,4
0.9,0.56,0.473311143984221,5
0.9,0.56,0.59724358974359,6
0.9,0.56,0.527183493589744,7
0.9,0.56,0.43484375,8
0.9,0.56,0.472916666666667,9
0.9,0.56,0.4328125,10
0.92,0.56,0.495897435897436,1
0.92,0.56,0.475272435897436,2
0.92,0.56,0.52421875,3
0.92,0.56,0.541209935897436,4
0.92,0.56,0.507519723865878,5
0.92,0.56,0.584102564102564,6
0.92,0.56,0.482752403846154,7
0.92,0.56,0.458125,8
0.92,0.56,0.457532051282051,9
0.92,0.56,0.45203125,10
0.94,0.56,0.541398237179487,1
0.94,0.56,0.493193108974359,2
0.94,0.56,0.60890625,3
0.94,0.56,0.510328525641026,4
0.94,0.56,0.477822978303748,5
0.94,0.56,0.569543269230769,6
0.94,0.56,0.509499198717949,7
0.94,0.56,0.4296875,8
0.94,0.56,0.473557692307692,9
0.94,0.56,0.45171875,10
0.96,0.56,0.51568108974359,1
0.96,0.56,0.470869391025641,2
0.96,0.56,0.6015625,3
0.96,0.56,0.490661057692308,4
0.96,0.56,0.466321499013807,5
0.96,0.56,0.611550480769231,6
0.96,0.56,0.505300480769231,7
0.96,0.56,0.43390625,8
0.96,0.56,0.500961538461538,9
0.96,0.56,0.495625,10
0.98,0.56,0.506967147435897,1
0.98,0.56,0.454939903846154,2
0.98,0.56,0.49640625,3
0.98,0.56,0.471205929487179,4
0.98,0.56,0.518844510190664,5
0.98,0.56,0.57995592948718,6
0.98,0.56,0.49693108974359,7
0.98,0.56,0.4196875,8
0.98,0.56,0.503365384615385,9
0.98,0.56,0.45984375,10
1,0.56,0.526570512820513,1
1,0.56,0.465620993589744,2
1,0.56,0.5246875,3
1,0.56,0.495288461538462,4
1,0.56,0.475513642340565,5
1,0.56,0.547051282051282,6
1,0.56,0.515116185897436,7
1,0.56,0.480625,8
1,0.56,0.495192307692308,9
1,0.56,0.4475,10
-0.2,0.58,0.558321314102564,1
-0.2,0.58,0.517451923076923,2
-0.2,0.58,0.4725,3
-0.2,0.58,0.573786057692308,4
-0.2,0.58,0.520044378698225,5
-0.2,0.58,0.466061698717949,6
-0.2,0.58,0.563008814102564,7
-0.2,0.58,0.50796875,8
-0.2,0.58,0.465384615384615,9
-0.2,0.58,0.529375,10
-0.18,0.58,0.536458333333333,1
-0.18,0.58,0.478569711538462,2
-0.18,0.58,0.53875,3
-0.18,0.58,0.549995993589744,4
-0.18,0.58,0.512602728468113,5
-0.18,0.58,0.474487179487179,6
-0.18,0.58,0.58004407051282,7
-0.18,0.58,0.4853125,8
-0.18,0.58,0.478205128205128,9
-0.18,0.58,0.56984375,10
-0.16,0.58,0.52520032051282,1
-0.16,0.58,0.462255608974359,2
-0.16,0.58,0.52140625,3
-0.16,0.58,0.503209134615385,4
-0.16,0.58,0.515766765285996,5
-0.16,0.58,0.522471955128205,6
-0.16,0.58,0.536005608974359,7
-0.16,0.58,0.4921875,8
-0.16,0.58,0.53301282051282,9
-0.16,0.58,0.500625,10
-0.14,0.58,0.56207532051282,1
-0.14,0.58,0.489879807692308,2
-0.14,0.58,0.5,3
-0.14,0.58,0.467335737179487,4
-0.14,0.58,0.49026134122288,5
-0.14,0.58,0.547992788461538,6
-0.14,0.58,0.539667467948718,7
-0.14,0.58,0.5215625,8
-0.14,0.58,0.540544871794872,9
-0.14,0.58,0.4953125,10
-0.12,0.58,0.483309294871795,1
-0.12,0.58,0.441674679487179,2
-0.12,0.58,0.458125,3
-0.12,0.58,0.418016826923077,4
-0.12,0.58,0.540014792899408,5
-0.12,0.58,0.490689102564103,6
-0.12,0.58,0.476642628205128,7
-0.12,0.58,0.5290625,8
-0.12,0.58,0.541346153846154,9
-0.12,0.58,0.48515625,10
-0.1,0.58,0.4971875,1
-0.1,0.58,0.476197916666667,2
-0.1,0.58,0.54734375,3
-0.1,0.58,0.463497596153846,4
-0.1,0.58,0.478431130834977,5
-0.1,0.58,0.509026442307692,6
-0.1,0.58,0.523645833333333,7
-0.1,0.58,0.47375,8
-0.1,0.58,0.51650641025641,9
-0.1,0.58,0.4984375,10
-0.08,0.58,0.481001602564103,1
-0.08,0.58,0.55964342948718,2
-0.08,0.58,0.52359375,3
-0.08,0.58,0.44181891025641,4
-0.08,0.58,0.53236768573307,5
-0.08,0.58,0.491025641025641,6
-0.08,0.58,0.504427083333333,7
-0.08,0.58,0.55296875,8
-0.08,0.58,0.546474358974359,9
-0.08,0.58,0.48203125,10
-0.06,0.58,0.482684294871795,1
-0.06,0.58,0.558737980769231,2
-0.06,0.58,0.4825,3
-0.06,0.58,0.470104166666667,4
-0.06,0.58,0.525949211045365,5
-0.06,0.58,0.527592147435897,6
-0.06,0.58,0.48604967948718,7
-0.06,0.58,0.51203125,8
-0.06,0.58,0.499679487179487,9
-0.06,0.58,0.49125,10
-0.04,0.58,0.51390625,1
-0.04,0.58,0.480705128205128,2
-0.04,0.58,0.46953125,3
-0.04,0.58,0.516442307692308,4
-0.04,0.58,0.517509040105194,5
-0.04,0.58,0.461971153846154,6
-0.04,0.58,0.444831730769231,7
-0.04,0.58,0.48703125,8
-0.04,0.58,0.498076923076923,9
-0.04,0.58,0.4896875,10
-0.02,0.58,0.379723557692308,1
-0.02,0.58,0.508958333333333,2
-0.02,0.58,0.5125,3
-0.02,0.58,0.519719551282051,4
-0.02,0.58,0.490774983563445,5
-0.02,0.58,0.513048878205128,6
-0.02,0.58,0.460068108974359,7
-0.02,0.58,0.4821875,8
-0.02,0.58,0.45224358974359,9
-0.02,0.58,0.51734375,10
0,0.58,0.448229166666667,1
0,0.58,0.523409455128205,2
0,0.58,0.4865625,3
0,0.58,0.540320512820513,4
0,0.58,0.405021367521368,5
0,0.58,0.478657852564103,6
0,0.58,0.514326923076923,7
0,0.58,0.45765625,8
0,0.58,0.498397435897436,9
0,0.58,0.49328125,10
0.02,0.58,0.431726762820513,1
0.02,0.58,0.508717948717949,2
0.02,0.58,0.4925,3
0.02,0.58,0.512375801282051,4
0.02,0.58,0.527494247205786,5
0.02,0.58,0.501590544871795,6
0.02,0.58,0.486963141025641,7
0.02,0.58,0.47859375,8
0.02,0.58,0.449198717948718,9
0.02,0.58,0.45671875,10
0.04,0.58,0.474439102564103,1
0.04,0.58,0.500516826923077,2
0.04,0.58,0.44734375,3
0.04,0.58,0.539471153846154,4
0.04,0.58,0.501310815253123,5
0.04,0.58,0.497804487179487,6
0.04,0.58,0.500552884615385,7
0.04,0.58,0.4896875,8
0.04,0.58,0.493429487179487,9
0.04,0.58,0.50109375,10
0.06,0.58,0.461482371794872,1
0.06,0.58,0.477303685897436,2
0.06,0.58,0.45984375,3
0.06,0.58,0.497984775641026,4
0.06,0.58,0.489760026298488,5
0.06,0.58,0.582263621794872,6
0.06,0.58,0.492752403846154,7
0.06,0.58,0.45859375,8
0.06,0.58,0.552564102564103,9
0.06,0.58,0.495625,10
0.08,0.58,0.49614983974359,1
0.08,0.58,0.450104166666667,2
0.08,0.58,0.50984375,3
0.08,0.58,0.49145032051282,4
0.08,0.58,0.49263231426693,5
0.08,0.58,0.57151842948718,6
0.08,0.58,0.45875,7
0.08,0.58,0.47015625,8
0.08,0.58,0.544871794871795,9
0.08,0.58,0.53703125,10
0.1,0.58,0.540036057692308,1
0.1,0.58,0.495276442307692,2
0.1,0.58,0.53109375,3
0.1,0.58,0.538349358974359,4
0.1,0.58,0.479548816568047,5
0.1,0.58,0.591354166666667,6
0.1,0.58,0.423060897435897,7
0.1,0.58,0.483125,8
0.1,0.58,0.523397435897436,9
0.1,0.58,0.53515625,10
0.12,0.58,0.587820512820513,1
0.12,0.58,0.493914262820513,2
0.12,0.58,0.5553125,3
0.12,0.58,0.582171474358974,4
0.12,0.58,0.528381821170283,5
0.12,0.58,0.663617788461538,6
0.12,0.58,0.460592948717949,7
0.12,0.58,0.4853125,8
0.12,0.58,0.570352564102564,9
0.12,0.58,0.53734375,10
0.14,0.58,0.559775641025641,1
0.14,0.58,0.454659455128205,2
0.14,0.58,0.534375,3
0.14,0.58,0.564122596153846,4
0.14,0.58,0.530773339907955,5
0.14,0.58,0.597299679487179,6
0.14,0.58,0.498998397435897,7
0.14,0.58,0.4696875,8
0.14,0.58,0.525801282051282,9
0.14,0.58,0.51875,10
0.16,0.58,0.56088141025641,1
0.16,0.58,0.432459935897436,2
0.16,0.58,0.5390625,3
0.16,0.58,0.523457532051282,4
0.16,0.58,0.497144148586456,5
0.16,0.58,0.579863782051282,6
0.16,0.58,0.489014423076923,7
0.16,0.58,0.53078125,8
0.16,0.58,0.516185897435897,9
0.16,0.58,0.5165625,10
0.18,0.58,0.537463942307692,1
0.18,0.58,0.413778044871795,2
0.18,0.58,0.57171875,3
0.18,0.58,0.52880608974359,4
0.18,0.58,0.464875082182774,5
0.18,0.58,0.594507211538462,6
0.18,0.58,0.443465544871795,7
0.18,0.58,0.4725,8
0.18,0.58,0.500641025641026,9
0.18,0.58,0.52921875,10
0.2,0.58,0.569795673076923,1
0.2,0.58,0.445588942307692,2
0.2,0.58,0.55890625,3
0.2,0.58,0.514807692307692,4
0.2,0.58,0.485379684418146,5
0.2,0.58,0.571334134615385,6
0.2,0.58,0.474779647435897,7
0.2,0.58,0.4528125,8
0.2,0.58,0.499839743589744,9
0.2,0.58,0.5,10
0.22,0.58,0.557684294871795,1
0.22,0.58,0.477788461538462,2
0.22,0.58,0.53828125,3
0.22,0.58,0.541907051282051,4
0.22,0.58,0.521400394477318,5
0.22,0.58,0.643361378205128,6
0.22,0.58,0.474246794871795,7
0.22,0.58,0.41484375,8
0.22,0.58,0.486858974358974,9
0.22,0.58,0.4859375,10
0.24,0.58,0.578525641025641,1
0.24,0.58,0.433365384615385,2
0.24,0.58,0.5378125,3
0.24,0.58,0.577888621794872,4
0.24,0.58,0.527654503616042,5
0.24,0.58,0.631097756410256,6
0.24,0.58,0.489286858974359,7
0.24,0.58,0.46515625,8
0.24,0.58,0.492948717948718,9
0.24,0.58,0.52359375,10
0.26,0.58,0.54573717948718,1
0.26,0.58,0.456358173076923,2
0.26,0.58,0.509375,3
0.26,0.58,0.582247596153846,4
0.26,0.58,0.479795364891519,5
0.26,0.58,0.637307692307692,6
0.26,0.58,0.480801282051282,7
0.26,0.58,0.47421875,8
0.26,0.58,0.550320512820513,9
0.26,0.58,0.521875,10
0.28,0.58,0.52671875,1
0.28,0.58,0.425392628205128,2
0.28,0.58,0.536875,3
0.28,0.58,0.581229967948718,4
0.28,0.58,0.515898257725181,5
0.28,0.58,0.594479166666667,6
0.28,0.58,0.458189102564103,7
0.28,0.58,0.47421875,8
0.28,0.58,0.492788461538462,9
0.28,0.58,0.53171875,10
0.3,0.58,0.520653044871795,1
0.3,0.58,0.426033653846154,2
0.3,0.58,0.56484375,3
0.3,0.58,0.583605769230769,4
0.3,0.58,0.49215154503616,5
0.3,0.58,0.613914262820513,6
0.3,0.58,0.470216346153846,7
0.3,0.58,0.47796875,8
0.3,0.58,0.521634615384615,9
0.3,0.58,0.53125,10
0.32,0.58,0.510721153846154,1
0.32,0.58,0.432524038461538,2
0.32,0.58,0.5671875,3
0.32,0.58,0.584951923076923,4
0.32,0.58,0.52323717948718,5
0.32,0.58,0.646590544871795,6
0.32,0.58,0.511802884615385,7
0.32,0.58,0.48953125,8
0.32,0.58,0.52948717948718,9
0.32,0.58,0.49296875,10
0.34,0.58,0.534270833333333,1
0.34,0.58,0.454114583333333,2
0.34,0.58,0.55546875,3
0.34,0.58,0.572115384615385,4
0.34,0.58,0.506439020381328,5
0.34,0.58,0.62088141025641,6
0.34,0.58,0.484667467948718,7
0.34,0.58,0.4628125,8
0.34,0.58,0.494070512820513,9
0.34,0.58,0.56203125,10
0.36,0.58,0.506173878205128,1
0.36,0.58,0.47171875,2
0.36,0.58,0.5384375,3
0.36,0.58,0.53848157051282,4
0.36,0.58,0.490109303090072,5
0.36,0.58,0.612203525641026,6
0.36,0.58,0.469719551282051,7
0.36,0.58,0.46515625,8
0.36,0.58,0.5,9
0.36,0.58,0.57875,10
0.38,0.58,0.509675480769231,1
0.38,0.58,0.464559294871795,2
0.38,0.58,0.52734375,3
0.38,0.58,0.555645032051282,4
0.38,0.58,0.514805226824458,5
0.38,0.58,0.649206730769231,6
0.38,0.58,0.511726762820513,7
0.38,0.58,0.528125,8
0.38,0.58,0.493589743589744,9
0.38,0.58,0.51140625,10
0.4,0.58,0.521314102564103,1
0.4,0.58,0.395520833333333,2
0.4,0.58,0.54890625,3
0.4,0.58,0.55802483974359,4
0.4,0.58,0.558325115055884,5
0.4,0.58,0.671382211538462,6
